,ID_REF,VALUE
12046,222825_at,7.9961
12047,222826_at,9.0017
12048,222828_at,4.6323
12049,222830_at,6.1062
12050,222831_at,7.2578
12051,222833_at,5.7696
12052,222834_s_at,4.9266
12053,222835_at,5.8437
12054,222837_s_at,6.3685
12055,222840_at,6.0997
12056,222841_s_at,6.8358
12057,222842_at,4.6415
12058,222843_at,6.8679
12059,222844_s_at,6.177
12060,222846_at,6.6947
12061,222847_s_at,6.0627
12062,222850_s_at,9.3431
12063,222851_at,6.0028
12064,222854_s_at,6.2604
12065,222858_s_at,4.402
12066,222860_s_at,5.3892
12067,222861_x_at,6.0246
12068,222862_s_at,9.6904
12069,222863_at,5.7331
12070,222865_x_at,6.0005
12071,222866_s_at,5.102
12072,222867_s_at,8.7923
12073,222868_s_at,5.0755
12074,222871_at,6.8027
12075,222872_x_at,4.0927
12076,222873_s_at,3.8801
12077,222874_s_at,4.7221
12078,222875_at,8.4911
12079,222876_s_at,6.4101
12080,222877_at,4.9462
12081,222878_s_at,4.7069
12082,222879_s_at,5.2041
12083,222880_at,8.2622
12084,222881_at,4.5948
12085,222882_s_at,4.1539
12086,222884_at,6.4058
12087,222885_at,5.9199
12088,222886_at,5.0885
12089,222889_at,6.0918
12090,222890_at,8.1303
12091,222891_s_at,8.2542
12092,222895_s_at,8.1788
12093,222898_s_at,4.6741
12094,222899_at,5.5549
12095,222901_s_at,5.5286
12096,222905_s_at,7.0359
12097,222906_at,6.4392
12098,222908_at,3.2684
12099,222909_s_at,6.9022
12100,222910_s_at,7.209
12101,222911_s_at,6.0517
12102,222912_at,7.148
12103,222913_at,5.8857
12104,222914_s_at,5.167
12105,222915_s_at,4.3701
12106,222916_s_at,7.0065
12107,222917_s_at,3.8599
12108,222921_s_at,5.5761
12109,222925_at,4.8359
12110,222927_s_at,6.308
12111,222930_s_at,5.6743
12112,222932_at,4.3292
12113,222933_at,4.5982
12114,222938_x_at,4.6056
12115,222939_s_at,4.015
12116,222941_at,5.9511
12117,222942_s_at,9.4214
12118,222943_at,4.3247
12119,222945_x_at,5.9652
12120,222946_s_at,5.0296
12121,222947_at,5.0273
12122,222951_s_at,5.1798
12123,222952_s_at,3.7888
12124,222953_at,7.3509
12125,222954_at,5.2317
12126,222955_s_at,7.5315
12127,222956_at,5.2037
12128,222963_s_at,7.901
12129,222964_at,4.4551
12130,222968_at,5.7047
12131,222972_at,4.7622
12132,222973_at,4.8995
12133,222977_at,8.297
12134,222978_at,8.5931
12135,222986_s_at,9.3682
12136,222991_s_at,8.8088
12137,222998_at,8.0199
12138,222999_s_at,8.7108
12139,223000_s_at,6.4949
12140,223005_s_at,8.4106
12141,223006_s_at,10.3241
12142,223007_s_at,9.4948
12143,223008_s_at,9.9204
12144,223014_at,9.1225
12145,223015_at,9.7357
12146,223016_x_at,9.0439
12147,223018_at,6.4536
12148,223025_s_at,7.718
12149,223028_s_at,8.3101
12150,223031_s_at,7.5685
12151,223036_at,4.3805
12152,223044_at,7.4078
12153,223050_s_at,8.0973
12154,223052_x_at,5.8856
12155,223055_s_at,7.0723
12156,223057_s_at,6.6292
12157,223058_at,9.0566
12158,223059_s_at,9.0061
12159,223062_s_at,9.8377
12160,223063_at,9.0283
12161,223068_at,7.1736
12162,223069_s_at,6.4963
12163,223073_at,8.1586
12164,223075_s_at,8.8179
12165,223078_s_at,4.7389
12166,223079_s_at,4.767
12167,223080_at,4.926
12168,223083_s_at,5.2357
12169,223093_at,8.2933
12170,223099_s_at,8.5433
12171,223106_at,9.4634
12172,223116_at,6.6396
12173,223118_s_at,7.6305
12174,223119_s_at,7.5837
12175,223121_s_at,5.5903
12176,223122_s_at,8.5661
12177,223123_s_at,6.0496
12178,223126_s_at,7.1521
12179,223128_at,8.7146
12180,223129_x_at,8.2236
12181,223130_s_at,7.734
12182,223131_s_at,5.314
12183,223134_at,8.1804
12184,223135_s_at,7.7712
12185,223137_at,4.1542
12186,223138_s_at,8.8992
12187,223139_s_at,10.3852
12188,223143_s_at,6.0785
12189,223146_at,5.093
12190,223147_s_at,5.5107
12191,223149_s_at,2.5228
12192,223150_s_at,7.9997
12193,223153_x_at,5.7571
12194,223158_s_at,7.3189
12195,223159_s_at,6.9211
12196,223160_s_at,7.9271
12197,223161_at,7.5403
12198,223165_s_at,7.4887
12199,223167_s_at,6.3018
12200,223168_at,9.2507
12201,223169_s_at,6.1007
12202,223170_at,7.5719
12203,223171_at,8.1736
12204,223172_s_at,6.2497
12205,223175_s_at,7.8936
12206,223177_at,7.4719
12207,223178_s_at,7.3196
12208,223179_at,9.8628
12209,223181_at,7.1714
12210,223182_s_at,8.438
12211,223183_at,8.6894
12212,223185_s_at,6.5341
12213,223186_at,7.5415
12214,223189_x_at,9.4782
12215,223190_s_at,9.8494
12216,223195_s_at,7.7819
12217,223199_at,7.4288
12218,223202_s_at,7.1061
12219,223204_at,9.7685
12220,223208_at,6.9122
12221,223210_at,9.4342
12222,223216_x_at,7.04
12223,223217_s_at,5.583
12224,223218_s_at,6.0763
12225,223219_s_at,6.5937
12226,223220_s_at,6.405
12227,223221_at,6.8092
12228,223222_at,6.1088
12229,223225_s_at,6.7993
12230,223229_at,7.6317
12231,223231_at,8.5351
12232,223232_s_at,4.5678
12233,223234_at,7.0684
12234,223240_at,7.4965
12235,223241_at,5.2874
12236,223246_s_at,8.2043
12237,223249_at,8.6885
12238,223251_s_at,7.0382
12239,223252_at,8.7067
12240,223254_s_at,5.5309
12241,223255_at,6.0607
12242,223256_at,6.951
12243,223257_at,6.5331
12244,223258_s_at,5.5082
12245,223260_s_at,6.7329
12246,223261_at,8.061
12247,223262_s_at,9.2653
12248,223263_s_at,9.3033
12249,223265_at,7.9431
12250,223268_at,8.0752
12251,223269_at,7.8924
12252,223270_at,6.4518
12253,223271_s_at,7.1498
12254,223274_at,3.6235
12255,223275_at,6.828
12256,223276_at,7.3165
12257,223278_at,5.1041
12258,223279_s_at,6.0098
12259,223281_s_at,7.481
12260,223283_s_at,8.407
12261,223285_s_at,4.9401
12262,223287_s_at,9.5959
12263,223289_s_at,7.111
12264,223291_at,6.1862
12265,223292_s_at,5.0458
12266,223296_at,9.4278
12267,223297_at,7.5098
12268,223302_s_at,6.8177
12269,223303_at,4.7603
12270,223304_at,7.1307
12271,223306_at,8.479
12272,223307_at,6.0369
12273,223308_s_at,6.7327
12274,223309_x_at,9.0607
12275,223312_at,7.4234
12276,223314_at,6.9096
12277,223315_at,8.6255
12278,223316_at,9.5091
12279,223321_s_at,7.2135
12280,223323_x_at,5.4365
12281,223324_s_at,6.1782
12282,223327_x_at,6.4592
12283,223328_at,8.709
12284,223330_s_at,7.4759
12285,223332_x_at,7.6724
12286,223333_s_at,4.9965
12287,223335_at,8.2213
12288,223338_s_at,11.2159
12289,223341_s_at,9.8779
12290,223343_at,5.8716
12291,223344_s_at,5.1464
12292,223348_x_at,8.1017
12293,223349_s_at,7.2525
12294,223350_x_at,9.8915
12295,223355_at,5.4398
12296,223360_at,7.3403
12297,223364_s_at,4.2594
12298,223365_at,5.0028
12299,223366_at,8.4437
12300,223369_at,7.6253
12301,223372_at,5.0581
12302,223373_s_at,6.3321
12303,223376_s_at,8.1696
12304,223377_x_at,5.5921
12305,223378_at,7.1516
12306,223380_s_at,7.0127
12307,223382_s_at,8.4625
12308,223383_at,6.8291
12309,223385_at,6.1973
12310,223388_s_at,6.1589
12311,223389_s_at,5.9169
12312,223392_s_at,7.5231
12313,223393_s_at,8.2845
12314,223394_at,6.5697
12315,223395_at,5.2007
12316,223398_at,8.0568
12317,223400_s_at,6.1426
12318,223402_at,7.3323
12319,223404_s_at,7.931
12320,223405_at,7.4519
12321,223408_s_at,5.8094
12322,223409_at,5.9594
12323,223410_s_at,4.9519
12324,223411_at,6.7364
12325,223412_at,7.3545
12326,223413_s_at,6.8514
12327,223419_at,6.4844
12328,223422_s_at,7.1273
12329,223423_at,5.2165
12330,223425_at,4.7001
12331,223426_s_at,3.8398
12332,223427_s_at,5.0352
12333,223429_x_at,7.4354
12334,223430_at,7.2836
12335,223431_at,7.599
12336,223432_at,7.2204
12337,223434_at,6.1164
12338,223436_s_at,7.1304
12339,223437_at,7.5534
12340,223438_s_at,7.1615
12341,223443_s_at,7.9903
12342,223444_at,6.9617
12343,223449_at,7.7448
12344,223450_s_at,7.3435
12345,223452_s_at,4.5075
12346,223454_at,5.5734
12347,223456_s_at,4.8601
12348,223457_at,6.6183
12349,223458_at,9.0295
12350,223461_at,7.6683
12351,223462_at,5.1488
12352,223463_at,8.7039
12353,223464_at,5.533
12354,223465_at,8.2388
12355,223466_x_at,9.8837
12356,223467_at,10.6826
12357,223468_s_at,8.7282
12358,223469_at,6.0458
12359,223470_at,7.0195
12360,223471_at,8.1549
12361,223473_at,6.5634
12362,223475_at,6.4238
12363,223477_s_at,7.7208
12364,223481_s_at,4.632
12365,223483_at,4.9078
12366,223485_at,7.3817
12367,223487_x_at,3.8736
12368,223488_s_at,4.8516
12369,223489_x_at,5.3915
12370,223490_s_at,5.2267
12371,223494_at,8.4093
12372,223495_at,5.6254
12373,223497_at,8.2419
12374,223499_at,5.9407
12375,223500_at,10.5902
12376,223501_at,6.2051
12377,223502_s_at,6.7028
12378,223504_at,8.041
12379,223505_s_at,5.663
12380,223509_at,3.7962
12381,223510_at,4.8443
12382,223511_at,5.8149
12383,223512_at,6.4039
12384,223513_at,6.8431
12385,223514_at,5.2983
12386,223518_at,7.2655
12387,223519_at,7.4334
12388,223522_at,9.3569
12389,223523_at,8.1912
12390,223525_at,4.0541
12391,223527_s_at,6.7332
12392,223533_at,4.8769
12393,223535_at,7.9074
12394,223536_at,9.0096
12395,223537_s_at,5.1212
12396,223538_at,9.2636
12397,223539_s_at,8.5553
12398,223540_at,5.4861
12399,223541_at,4.6953
12400,223542_at,7.9474
12401,223544_at,4.5627
12402,223548_at,5.8367
12403,223549_s_at,5.035
12404,223551_at,6.6212
12405,223553_s_at,5.434
12406,223554_s_at,6.6095
12407,223558_at,7.2558
12408,223559_s_at,9.5644
12409,223562_at,4.9261
12410,223563_at,6.4769
12411,223566_s_at,6.266
12412,223567_at,6.3316
12413,223570_at,5.459
12414,223572_at,8.5176
12415,223573_s_at,7.1686
12416,223574_x_at,10.3198
12417,223577_x_at,8.5105
12418,223578_x_at,7.5834
12419,223580_at,5.8799
12420,223581_at,5.7183
12421,223582_at,7.9678
12422,223583_at,4.1914
12423,223584_s_at,6.5517
12424,223585_x_at,7.0597
12425,223586_at,5.8423
12426,223588_at,5.4383
12427,223590_at,5.7462
12428,223591_at,4.93
12429,223592_s_at,6.0221
12430,223595_at,5.5821
12431,223597_at,4.4226
12432,223602_at,5.8089
12433,223605_at,10.1827
12434,223608_at,7.0939
12435,223609_at,4.9314
12436,223610_at,6.2189
12437,223612_s_at,8.6277
12438,223614_at,8.0944
12439,223615_at,6.1931
12440,223616_at,4.2621
12441,223619_x_at,5.7705
12442,223620_at,6.2492
12443,223621_at,9.8406
12444,223622_s_at,7.0135
12445,223623_at,6.7005
12446,223624_at,5.573
12447,223627_at,4.0618
12448,223628_at,7.2782
12449,223629_at,5.316
12450,223630_at,6.8574
12451,223631_s_at,4.7257
12452,223633_s_at,4.7399
12453,223635_s_at,7.457
12454,223636_at,6.0325
12455,223638_at,5.5737
12456,223640_at,4.999
12457,223641_at,5.7764
12458,223642_at,8.6351
12459,223645_s_at,3.388
12460,223646_s_at,3.9668
12461,223648_s_at,4.6459
12462,223651_x_at,7.1966
12463,223653_x_at,8.4747
12464,223654_s_at,10.5652
12465,223655_at,5.2321
12466,223656_s_at,6.0747
12467,223657_at,4.6512
12468,223658_at,4.2068
12469,223660_at,7.3993
12470,223661_at,5.4098
12471,223662_x_at,11.07
12472,223663_at,6.8551
12473,223664_x_at,4.0494
12474,223665_at,4.3153
12475,223673_at,8.3569
12476,223674_s_at,4.2368
12477,223676_at,4.2817
12478,223677_at,6.8819
12479,223679_at,5.4792
12480,223681_s_at,5.3432
12481,223682_s_at,6.5688
12482,223683_at,4.6607
12483,223684_s_at,7.1444
12484,223685_s_at,5.2375
12485,223686_at,6.2587
12486,223690_at,4.9382
12487,223692_at,6.024
12488,223693_s_at,6.5794
12489,223694_at,5.184
12490,223695_s_at,4.7315
12491,223697_x_at,4.7799
12492,223698_at,6.1827
12493,223699_at,9.2774
12494,223700_at,3.8351
12495,223701_s_at,7.9352
12496,223702_x_at,5.0992
12497,223703_at,6.8209
12498,223704_s_at,4.9818
12499,223706_at,4.2209
12500,223707_at,6.4088
12501,223708_at,9.0569
12502,223709_s_at,4.0373
12503,223712_at,5.4867
12504,223714_at,5.8149
12505,223717_s_at,4.142
12506,223720_at,4.7335
12507,223722_at,4.4322
12508,223724_s_at,5.5246
12509,223729_at,6.4168
12510,223730_at,5.4878
12511,223731_at,5.8944
12512,223733_s_at,4.965
12513,223735_at,6.9866
12514,223736_at,4.9173
12515,223740_at,6.6615
12516,223741_s_at,9.2056
12517,223743_s_at,7.6664
12518,223744_s_at,6.0543
12519,223745_at,3.7545
12520,223746_at,3.6389
12521,223747_x_at,4.3708
12522,223748_at,4.5163
12523,223749_at,4.4429
12524,223751_x_at,4.3863
12525,223753_s_at,7.0466
12526,223754_at,5.6416
12527,223757_at,5.7448
12528,223758_s_at,7.6323
12529,223759_s_at,6.3353
12530,223760_s_at,6.3205
12531,223763_at,5.9596
12532,223764_x_at,6.8765
12533,223765_s_at,5.9554
12534,223766_at,5.6352
12535,223767_at,5.3581
12536,223769_x_at,6.349
12537,223770_x_at,6.8604
12538,223771_at,5.2841
12539,223773_s_at,6.6154
12540,223775_at,4.8452
12541,223777_at,6.5905
12542,223778_at,4.7018
12543,223779_at,5.2182
12544,223780_s_at,6.1612
12545,223781_x_at,6.7846
12546,223783_s_at,5.6348
12547,223784_at,4.7405
12548,223785_at,6.4399
12549,223786_at,5.0634
12550,223788_at,5.756
12551,223789_s_at,4.5546
12552,223790_at,4.9325
12553,223791_at,5.3553
12554,223792_at,6.0771
12555,223793_at,4.8858
12556,223794_at,3.9119
12557,223797_at,6.6546
12558,223798_at,4.6803
12559,223799_at,6.7446
12560,223802_s_at,6.7058
12561,223806_s_at,5.2695
12562,223807_at,4.9363
12563,223810_at,4.594
12564,223811_s_at,6.0061
12565,223812_at,7.1475
12566,223813_at,3.8379
12567,223814_at,5.6854
12568,223823_at,6.4447
12569,223824_at,6.4481
12570,223832_s_at,6.0965
12571,223833_at,5.81
12572,223834_at,4.3501
12573,223836_at,5.0533
12574,223837_at,5.8193
12575,223838_at,3.1643
12576,223839_s_at,8.8157
12577,223842_s_at,6.3302
12578,223843_at,6.1504
12579,223845_at,4.606
12580,223846_at,4.3964
12581,223847_s_at,8.4197
12582,223850_at,3.8024
12583,223852_s_at,7.2629
12584,223853_at,4.6545
12585,223854_at,7.9471
12586,223855_s_at,4.4185
12587,223856_at,5.7846
12588,223858_at,5.9739
12589,223865_at,4.2454
12590,223866_at,5.2972
12591,223868_s_at,6.4202
12592,223869_at,3.6233
12593,223870_at,5.3926
12594,223874_at,6.3828
12595,223875_s_at,6.6152
12596,223876_at,4.8204
12597,223877_at,4.2976
12598,223879_s_at,8.9791
12599,223882_at,6.1629
12600,223884_at,6.6362
12601,223888_s_at,5.955
12602,223889_at,5.1223
12603,223890_at,5.7886
12604,223893_at,6.0527
12605,223895_s_at,5.5329
12606,223896_at,5.8902
12607,223897_at,5.1145
12608,223903_at,5.5708
12609,223904_at,4.566
12610,223906_s_at,5.0374
12611,223907_s_at,7.3265
12612,223908_at,5.1071
12613,223909_s_at,7.4148
12614,223910_at,5.5732
12615,223911_at,6.0145
12616,223912_s_at,6.6708
12617,223913_s_at,7.9605
12618,223915_at,6.495
12619,223916_s_at,4.3423
12620,223917_s_at,7.6311
12621,223918_at,4.356
12622,223919_at,5.0151
12623,223922_x_at,4.3157
12624,223923_at,4.5907
12625,223926_at,5.6967
12626,223927_at,5.066
12627,223928_s_at,3.8755
12628,223930_at,4.8094
12629,223931_s_at,6.2482
12630,223933_at,8.5458
12631,223934_at,3.848
12632,223935_at,4.8015
12633,223936_s_at,4.9331
12634,223937_at,5.6292
12635,223938_at,4.5529
12636,223940_x_at,9.8833
12637,223941_at,5.0264
12638,223942_x_at,4.2716
12639,223947_s_at,6.7987
12640,223948_s_at,4.0194
12641,223949_at,4.6593
12642,223951_at,5.0531
12643,223952_x_at,5.4972
12644,223956_at,5.463
12645,223961_s_at,5.9507
12646,223963_s_at,4.6605
12647,223964_x_at,7.6577
12648,223968_at,5.6932
12649,223971_at,4.4326
12650,223976_at,4.6829
12651,223977_s_at,4.8725
12652,223979_x_at,5.3531
12653,223980_s_at,6.4244
12654,223981_at,4.3967
12655,223984_s_at,5.8823
12656,223986_x_at,4.0347
12657,223989_s_at,6.3653
12658,223990_at,4.6248
12659,223991_s_at,7.0013
12660,223992_x_at,6.5606
12661,223995_at,4.6096
12662,223996_s_at,7.2598
12663,223997_at,4.9185
12664,223999_at,4.5973
12665,224000_at,6.3202
12666,224001_at,5.9954
12667,224003_at,6.2584
12668,224004_at,3.1488
12669,224005_at,6.5802
12670,224007_at,4.7842
12671,224009_x_at,5.0955
12672,224013_s_at,4.9261
12673,224014_at,4.7881
12674,224015_s_at,7.3615
12675,224016_at,4.6422
12676,224018_s_at,6.4878
12677,224019_at,4.0172
12678,224026_at,4.6551
12679,224027_at,6.0644
12680,224032_x_at,6.1074
12681,224034_at,4.6097
12682,224035_s_at,5.7677
12683,224036_s_at,7.3663
12684,224037_at,4.7788
12685,224040_at,6.5753
12686,224042_at,4.3724
12687,224044_at,5.3602
12688,224047_at,4.8266
12689,224048_at,5.3572
12690,224049_at,4.9471
12691,224051_at,4.5285
12692,224053_s_at,4.8544
12693,224054_at,5.5261
12694,224058_s_at,4.1839
12695,224059_s_at,6.0463
12696,224061_at,4.3341
12697,224062_x_at,4.8126
12698,224066_s_at,4.8488
12699,224069_x_at,5.5315
12700,224070_at,6.1179
12701,224072_s_at,5.4845
12702,224073_at,3.9515
12703,224079_at,4.45
12704,224081_at,3.6331
12705,224082_at,5.0853
12706,224084_at,4.3831
12707,224087_at,4.3014
12708,224088_at,3.6558
12709,224090_s_at,5.0799
12710,224091_at,5.0431
12711,224092_at,5.7583
12712,224097_s_at,4.91
12713,224098_at,4.501
12714,224099_at,4.6432
12715,224100_s_at,4.5976
12716,224102_at,5.5939
12717,224103_at,5.1655
12718,224106_at,4.2732
12719,224113_at,4.7839
12720,224114_at,3.1856
12721,224115_at,3.4631
12722,224117_at,3.865
12723,224118_at,4.8244
12724,224121_x_at,4.1538
12725,224123_at,5.6734
12726,224125_at,5.6588
12727,224128_at,4.6779
12728,224130_s_at,8.0313
12729,224132_at,6.0004
12730,224133_at,4.9427
12731,224135_at,5.399
12732,224138_at,6.402
12733,224139_at,4.5842
12734,224140_at,3.547
12735,224141_at,5.3778
12736,224142_s_at,4.1466
12737,224143_at,4.3482
12738,224144_at,4.1323
12739,224151_s_at,8.2957
12740,224152_s_at,5.6342
12741,224154_at,4.2188
12742,224156_x_at,7.1441
12743,224158_s_at,5.2742
12744,224159_x_at,7.0668
12745,224162_s_at,8.363
12746,224165_s_at,3.8723
12747,224166_at,4.5329
12748,224169_at,3.9993
12749,224170_s_at,5.5434
12750,224171_at,5.2983
12751,224172_at,4.0063
12752,224176_s_at,6.1172
12753,224177_s_at,6.713
12754,224178_s_at,4.8551
12755,224180_x_at,6.9521
12756,224181_at,4.5719
12757,224182_x_at,6.858
12758,224183_at,4.3928
12759,224184_s_at,6.9857
12760,224185_at,4.6941
12761,224192_at,3.2211
12762,224193_s_at,3.9355
12763,224195_at,5.1244
12764,224197_s_at,6.9903
12765,224199_at,6.517
12766,224200_s_at,5.2511
12767,224203_at,6.5836
12768,224204_x_at,5.9499
12769,224207_x_at,5.8346
12770,224210_s_at,4.9466
12771,224212_s_at,9.667
12772,224215_s_at,7.102
12773,224216_at,4.5451
12774,224218_s_at,6.6629
12775,224220_x_at,5.3836
12776,224223_s_at,5.8158
12777,224227_s_at,5.7533
12778,224229_s_at,5.7694
12779,224236_s_at,4.8536
12780,224237_at,5.0022
12781,224239_at,5.0808
12782,224240_s_at,5.1508
12783,224244_s_at,6.1327
12784,224247_s_at,7.9655
12785,224252_s_at,5.4633
12786,224254_x_at,9.0765
12787,224257_s_at,4.9593
12788,224258_at,5.2724
12789,224261_at,6.6655
12790,224262_at,4.3541
12791,224264_x_at,6.4183
12792,224265_s_at,4.7147
12793,224268_x_at,5.0669
12794,224275_at,5.9336
12795,224276_at,4.9252
12796,224279_s_at,6.7116
12797,224282_s_at,4.9736
12798,224284_x_at,8.7241
12799,224286_at,6.2846
12800,224288_x_at,8.1855
12801,224289_s_at,4.5488
12802,224291_at,4.7065
12803,224294_at,5.6155
12804,224299_x_at,6.0339
12805,224300_x_at,6.1094
12806,224301_x_at,6.8761
12807,224302_s_at,8.6913
12808,224303_x_at,6.1199
12809,224304_x_at,6.0061
12810,224308_s_at,6.9096
12811,224310_s_at,4.3834
12812,224311_s_at,7.9852
12813,224314_s_at,5.4003
12814,224316_at,5.2792
12815,224318_s_at,8.5927
12816,224319_s_at,7.347
12817,224325_at,5.6786
12818,224326_s_at,5.8333
12819,224327_s_at,6.5417
12820,224328_s_at,5.7572
12821,224329_s_at,3.8969
12822,224331_s_at,9.7852
12823,224332_s_at,8.391
12824,224336_s_at,5.6436
12825,224338_s_at,6.1476
12826,224341_x_at,5.9646
12827,224342_x_at,5.5918
12828,224344_at,5.442
12829,224346_at,5.5533
12830,224357_s_at,5.1803
12831,224358_s_at,4.0676
12832,224359_s_at,5.3139
12833,224360_s_at,4.21
12834,224361_s_at,6.9657
12835,224363_at,2.6678
12836,224370_s_at,7.9588
12837,224371_at,4.7738
12838,224374_s_at,6.0569
12839,224375_at,7.5712
12840,224384_s_at,4.5543
12841,224387_at,4.5863
12842,224390_s_at,4.5858
12843,224394_at,3.3324
12844,224397_s_at,5.3575
12845,224399_at,4.9824
12846,224409_s_at,5.8013
12847,224410_s_at,7.7512
12848,224412_s_at,4.7516
12849,224414_s_at,4.3068
12850,224417_at,6.0363
12851,224422_x_at,6.5742
12852,224423_x_at,4.64
12853,224424_x_at,6.6249
12854,224425_x_at,5.5141
12855,224428_s_at,4.9358
12856,224429_x_at,8.2561
12857,224431_s_at,6.799
12858,224432_at,7.1258
12859,224434_s_at,6.9167
12860,224436_s_at,8.1108
12861,224441_s_at,5.5332
12862,224443_at,6.0225
12863,224444_s_at,6.1986
12864,224451_x_at,6.6076
12865,224453_s_at,4.1906
12866,224457_at,6.843
12867,224458_at,9.7296
12868,224460_s_at,5.8843
12869,224461_s_at,4.763
12870,224462_s_at,9.0533
12871,224466_s_at,6.7544
12872,224468_s_at,5.5301
12873,224469_s_at,4.4879
12874,224470_at,5.3239
12875,224471_s_at,9.1352
12876,224473_x_at,8.2386
12877,224474_x_at,7.3301
12878,224475_at,5.9223
12879,224476_s_at,7.3269
12880,224477_s_at,7.9765
12881,224480_s_at,6.6309
12882,224484_s_at,7.3396
12883,224486_s_at,6.7807
12884,224487_at,3.115
12885,224489_at,5.08
12886,224490_s_at,4.2778
12887,224495_at,5.1979
12888,224496_s_at,5.8452
12889,224497_x_at,6.7042
12890,224499_s_at,3.9955
12891,224501_at,5.4148
12892,224505_s_at,5.5258
12893,224509_s_at,6.8261
12894,224510_s_at,4.225
12895,224514_x_at,6.3074
12896,224518_s_at,6.8237
12897,224522_s_at,8.0749
12898,224524_s_at,9.1054
12899,224525_s_at,7.3577
12900,224529_s_at,4.8054
12901,224530_s_at,7.869
12902,224531_at,4.7401
12903,224534_at,5.1249
12904,224535_s_at,7.4029
12905,224538_s_at,4.4327
12906,224539_s_at,6.7032
12907,224543_at,5.3023
12908,224546_at,5.2725
12909,224547_at,3.4919
12910,224549_x_at,9.7285
12911,224550_s_at,7.154
12912,224552_s_at,5.381
12913,224553_s_at,4.3937
12914,224556_s_at,5.1613
12915,224557_x_at,6.3725
12916,224558_s_at,9.1324
12917,224559_at,8.7997
12918,224562_at,8.094
12919,224563_at,5.6769
12920,224564_s_at,11.1629
12921,224565_at,9.0992
12922,224566_at,8.8629
12923,224567_x_at,10.1755
12924,224568_x_at,9.2743
12925,224569_s_at,10.3496
12926,224572_s_at,8.2312
12927,224574_at,8.0353
12928,224576_at,7.6945
12929,224577_at,6.6812
12930,224578_at,8.6565
12931,224580_at,6.7472
12932,224582_s_at,9.8098
12933,224595_at,8.1896
12934,224606_at,8.4209
12935,224609_at,7.2534
12936,224610_at,7.6638
12937,224613_s_at,7.801
12938,224617_at,7.6097
12939,224618_at,5.854
12940,224623_at,8.2392
12941,224631_at,8.0929
12942,224635_s_at,8.882
12943,224638_at,7.1591
12944,224639_at,9.227
12945,224642_at,7.844
12946,224643_at,7.2063
12947,224645_at,7.8192
12948,224646_x_at,4.8971
12949,224650_at,10.0232
12950,224658_x_at,7.8356
12951,224659_at,6.3656
12952,224661_at,7.1711
12953,224662_at,10.0959
12954,224667_x_at,8.5268
12955,224670_at,6.8239
12956,224672_x_at,5.6356
12957,224673_at,6.1121
12958,224674_at,8.2699
12959,224676_at,9.3356
12960,224678_at,6.367
12961,224682_at,8.6427
12962,224686_x_at,9.2149
12963,224687_at,9.239
12964,224690_at,8.7758
12965,224694_at,8.6228
12966,224697_at,4.7675
12967,224699_s_at,7.51
12968,224701_at,6.7567
12969,224703_at,8.5742
12970,224704_at,8.4364
12971,224705_s_at,7.7382
12972,224706_at,7.92
12973,224708_at,7.0958
12974,224709_s_at,10.8452
12975,224710_at,7.4535
12976,224712_x_at,9.3493
12977,224722_at,5.8916
12978,224723_x_at,8.5474
12979,224725_at,6.2994
12980,224726_at,7.6623
12981,224733_at,5.4637
12982,224735_at,7.5054
12983,224736_at,9.4752
12984,224739_at,8.3962
12985,224743_at,10.0567
12986,224744_at,8.0954
12987,224747_at,8.7103
12988,224751_at,7.8236
12989,224753_at,5.5842
12990,224754_at,7.8729
12991,224755_at,9.3213
12992,224758_at,7.1775
12993,224760_at,6.9226
12994,224761_at,9.4375
12995,224764_at,10.3362
12996,224766_at,7.399
12997,224770_s_at,6.469
12998,224771_at,8.3572
12999,224772_at,9.334
13000,224773_at,6.6557
13001,224774_s_at,6.2229
13002,224775_at,4.9506
13003,224781_s_at,9.9935
13004,224784_at,9.6555
13005,224786_at,11.002
13006,224790_at,8.1618
13007,224792_at,5.6054
13008,224793_s_at,7.4495
13009,224794_s_at,7.9048
13010,224795_x_at,5.4556
13011,224796_at,9.6539
13012,224797_at,8.8163
13013,224799_at,8.2265
13014,224803_s_at,5.5079
13015,224805_s_at,5.0829
13016,224806_at,7.7602
13017,224810_s_at,7.9802
13018,224811_at,7.5588
13019,224817_at,8.6183
13020,224820_at,9.7947
13021,224821_at,5.8553
13022,224823_at,9.2452
13023,224824_at,7.1352
13024,224826_at,7.4594
13025,224827_at,7.9826
13026,224828_at,8.1024
13027,224829_at,10.0953
13028,224831_at,9.9808
13029,224832_at,6.8864
13030,224833_at,7.6153
13031,224834_at,7.9129
13032,224839_s_at,7.1067
13033,224840_at,9.5106
13034,224843_at,6.3282
13035,224844_at,7.8954
13036,224846_at,6.3147
13037,224847_at,6.7392
13038,224848_at,6.1658
13039,224851_at,7.6268
13040,224853_at,5.8542
13041,224856_at,8.3298
13042,224857_s_at,7.4139
13043,224859_at,6.685
13044,224860_at,7.076
13045,224863_at,7.7255
13046,224864_at,7.8221
13047,224865_at,8.7061
13048,224866_at,8.326
13049,224868_at,7.0534
13050,224869_s_at,8.6025
13051,224872_at,9.2489
13052,224873_s_at,7.325
13053,224874_at,8.3306
13054,224875_at,8.4856
13055,224876_at,9.5157
13056,224878_at,9.1599
13057,224882_at,8.4668
13058,224883_at,8.2874
