,ID_REF,VALUE
17373,232141_at,5.2998
17374,232142_at,5.3132
17375,232145_at,5.4922
17376,232148_at,3.9324
17377,232149_s_at,5.0024
17378,232150_at,7.0621
17379,232153_at,7.3026
17380,232154_at,6.6421
17381,232155_at,4.3079
17382,232156_at,9.2881
17383,232158_x_at,3.8286
17384,232160_s_at,6.7569
17385,232161_x_at,8.0414
17386,232162_at,5.5343
17387,232166_at,8.2894
17388,232167_at,6.9039
17389,232168_x_at,5.3767
17390,232169_x_at,9.9819
17391,232171_x_at,6.9304
17392,232172_at,4.9094
17393,232173_at,6.9648
17394,232174_at,5.2563
17395,232175_at,6.4213
17396,232176_at,4.838
17397,232177_at,5.5562
17398,232178_at,5.3102
17399,232179_at,7.2782
17400,232180_at,5.8952
17401,232181_at,7.4631
17402,232182_at,6.5912
17403,232183_at,7.1967
17404,232184_at,5.1827
17405,232186_at,3.1203
17406,232187_at,4.1888
17407,232189_at,3.8653
17408,232190_x_at,10.6657
17409,232191_at,5.4737
17410,232192_at,8.3067
17411,232193_at,5.9823
17412,232195_at,9.9201
17413,232196_at,5.5238
17414,232197_x_at,4.9554
17415,232198_at,3.0456
17416,232201_at,6.6021
17417,232203_at,5.9959
17418,232204_at,5.6772
17419,232205_at,7.3929
17420,232206_at,5.3403
17421,232207_at,5.101
17422,232208_at,7.5248
17423,232210_at,7.1977
17424,232212_at,6.0282
17425,232213_at,6.7459
17426,232214_x_at,7.1307
17427,232215_x_at,11.9859
17428,232216_at,7.928
17429,232217_at,5.2223
17430,232218_at,7.2005
17431,232219_x_at,8.1956
17432,232220_at,6.1911
17433,232221_x_at,6.6798
17434,232222_at,4.0771
17435,232223_at,4.6577
17436,232224_at,5.9747
17437,232225_at,5.0992
17438,232226_at,10.5961
17439,232229_at,5.7528
17440,232230_at,5.0598
17441,232231_at,4.8903
17442,232232_s_at,5.5481
17443,232234_at,6.2057
17444,232235_at,7.648
17445,232239_at,8.2217
17446,232240_at,6.1887
17447,232241_at,4.5475
17448,232242_at,5.4938
17449,232243_at,6.3422
17450,232244_at,8.0762
17451,232245_at,4.8959
17452,232246_at,5.1092
17453,232248_at,6.6968
17454,232252_at,5.2428
17455,232253_at,7.0032
17456,232255_at,5.9064
17457,232256_s_at,5.4016
17458,232257_s_at,5.0332
17459,232259_s_at,4.8407
17460,232262_at,4.4509
17461,232263_at,4.5961
17462,232264_at,8.5756
17463,232266_x_at,10.4766
17464,232267_at,3.7721
17465,232268_at,4.2412
17466,232269_x_at,9.2973
17467,232270_at,6.3941
17468,232272_at,5.131
17469,232274_at,6.3187
17470,232275_s_at,7.5282
17471,232276_at,8.5786
17472,232281_at,6.5664
17473,232282_at,8.472
17474,232283_at,7.2318
17475,232285_at,7.0155
17476,232286_at,7.1
17477,232287_at,3.5137
17478,232289_at,5.5568
17479,232291_at,4.7623
17480,232293_at,5.2531
17481,232294_at,6.834
17482,232296_s_at,4.3161
17483,232297_at,8.9931
17484,232298_at,5.0586
17485,232299_at,6.2834
17486,232300_at,6.5498
17487,232301_at,5.5026
17488,232303_at,4.2947
17489,232304_at,4.9998
17490,232305_at,7.7862
17491,232307_at,5.862
17492,232308_at,4.7585
17493,232309_at,7.669
17494,232312_at,6.1815
17495,232315_at,6.2112
17496,232317_at,5.659
17497,232320_at,5.512
17498,232321_at,4.4817
17499,232322_x_at,6.8702
17500,232323_s_at,8.1511
17501,232324_x_at,5.5258
17502,232327_at,3.8119
17503,232328_at,5.0971
17504,232329_at,3.9952
17505,232333_at,7.0674
17506,232334_at,4.5672
17507,232337_at,4.9921
17508,232338_at,5.4013
17509,232340_at,6.2229
17510,232342_at,5.0978
17511,232343_at,4.6782
17512,232344_at,5.4302
17513,232345_at,4.8714
17514,232346_at,5.1193
17515,232347_x_at,7.0302
17516,232350_x_at,6.1197
17517,232352_at,4.9863
17518,232355_at,6.8032
17519,232356_at,6.8218
17520,232358_at,6.0271
17521,232363_at,5.6829
17522,232366_at,8.223
17523,232367_x_at,5.4104
17524,232368_at,3.9461
17525,232369_at,7.7967
17526,232371_at,5.1327
17527,232372_at,5.2445
17528,232374_s_at,7.4732
17529,232375_at,6.7955
17530,232376_at,6.2432
17531,232377_at,6.9267
17532,232378_at,5.6607
17533,232380_at,4.41
17534,232381_s_at,6.1288
17535,232382_s_at,7.4235
17536,232386_at,7.1682
17537,232388_at,7.8106
17538,232389_at,5.2549
17539,232390_at,5.3701
17540,232391_at,4.1134
17541,232392_at,5.5377
17542,232394_at,5.1891
17543,232396_at,6.3404
17544,232399_at,4.3301
17545,232401_at,5.8482
17546,232402_at,5.5623
17547,232403_at,5.4047
17548,232404_at,3.4279
17549,232405_at,4.4694
17550,232406_at,5.2571
17551,232407_at,4.023
17552,232409_x_at,4.9286
17553,232410_at,5.2845
17554,232411_at,8.9427
17555,232412_at,6.8583
17556,232413_at,5.0583
17557,232415_at,4.0959
17558,232416_at,9.7126
17559,232417_x_at,8.0611
17560,232418_at,4.9225
17561,232419_at,6.494
17562,232420_x_at,9.7673
17563,232421_at,5.4498
17564,232422_at,5.5155
17565,232424_at,7.5842
17566,232425_at,5.386
17567,232426_at,9.7988
17568,232427_at,5.3493
17569,232428_at,4.6748
17570,232429_at,7.0119
17571,232430_at,5.2465
17572,232431_at,7.8966
17573,232432_s_at,6.2375
17574,232433_at,5.2548
17575,232436_at,6.9197
17576,232437_at,5.5324
17577,232439_at,4.8202
17578,232441_at,6.353
17579,232443_at,4.2896
17580,232446_at,5.615
17581,232447_at,5.3891
17582,232449_at,6.2973
17583,232451_at,5.615
17584,232454_at,3.7847
17585,232455_x_at,5.0898
17586,232457_at,6.9181
17587,232463_at,6.2532
17588,232464_at,6.2188
17589,232465_at,4.7856
17590,232466_at,5.1673
17591,232468_at,4.349
17592,232469_x_at,6.3807
17593,232470_at,5.8473
17594,232471_at,7.102
17595,232473_at,6.0696
17596,232474_at,6.2
17597,232476_at,6.0105
17598,232477_at,4.5979
17599,232480_at,5.1075
17600,232483_at,4.7714
17601,232485_at,6.499
17602,232486_at,5.9468
17603,232489_at,7.1162
17604,232490_s_at,4.4501
17605,232493_at,6.5138
17606,232494_at,5.7092
17607,232497_at,4.2834
17608,232499_at,5.4326
17609,232500_at,5.9563
17610,232502_at,5.6734
17611,232503_at,5.4521
17612,232505_at,6.26
17613,232508_at,4.2043
17614,232509_at,6.5932
17615,232510_s_at,7.2918
17616,232511_at,6.8067
17617,232512_at,3.226
17618,232513_x_at,6.1553
17619,232515_at,8.6301
17620,232516_x_at,7.9124
17621,232517_s_at,6.2087
17622,232518_at,3.2318
17623,232519_at,5.4569
17624,232521_at,5.9589
17625,232522_at,5.7007
17626,232523_at,9.2271
17627,232524_x_at,7.7466
17628,232525_at,6.2995
17629,232527_at,6.6488
17630,232528_at,7.1161
17631,232529_at,5.372
17632,232530_at,4.3549
17633,232531_at,9.1215
17634,232532_at,4.4421
17635,232535_at,4.9419
17636,232536_at,6.099
17637,232537_x_at,7.4478
17638,232538_at,6.4218
17639,232539_at,6.372
17640,232540_x_at,6.9096
17641,232541_at,7.0994
17642,232542_at,4.7248
17643,232543_x_at,5.9577
17644,232545_at,4.2028
17645,232547_at,8.3888
17646,232548_at,6.3418
17647,232549_at,6.5572
17648,232550_at,3.5985
17649,232551_at,6.7286
17650,232553_at,7.1455
17651,232554_at,7.649
17652,232555_at,6.5483
17653,232559_at,5.5958
17654,232560_at,4.1363
17655,232562_at,6.8227
17656,232563_at,5.4152
17657,232564_at,4.8219
17658,232565_at,5.7778
17659,232567_at,5.7241
17660,232571_at,5.5349
17661,232574_at,3.3251
17662,232575_at,6.3766
17663,232576_at,3.6172
17664,232577_at,6.9345
17665,232579_at,5.6027
17666,232580_x_at,6.8915
17667,232581_x_at,5.915
17668,232583_at,5.5572
17669,232584_at,6.0279
17670,232586_x_at,5.2565
17671,232591_s_at,6.2572
17672,232592_at,7.5106
17673,232593_at,4.6195
17674,232595_at,5.7226
17675,232597_x_at,8.7381
17676,232598_at,5.9942
17677,232599_at,4.7047
17678,232600_at,5.8065
17679,232601_at,6.1205
17680,232604_at,5.3726
17681,232605_s_at,4.8196
17682,232606_at,6.436
17683,232607_at,4.2209
17684,232609_at,6.456
17685,232610_at,5.5134
17686,232611_at,5.1001
17687,232612_s_at,5.2221
17688,232613_at,6.0628
17689,232614_at,5.1428
17690,232615_at,9.1814
17691,232617_at,4.7819
17692,232619_at,5.4305
17693,232620_at,6.2602
17694,232621_at,5.9049
17695,232626_at,5.4933
17696,232627_at,6.5204
17697,232628_at,7.2918
17698,232630_at,4.6374
17699,232631_at,6.0718
17700,232632_at,6.9399
17701,232633_at,4.1504
17702,232634_at,5.2625
17703,232635_at,5.16
17704,232636_at,8.1459
17705,232637_at,6.4756
17706,232640_at,4.1961
17707,232641_at,5.4895
17708,232642_at,5.7097
17709,232643_at,7.764
17710,232644_x_at,10.3618
17711,232645_at,6.5908
17712,232646_at,5.5754
17713,232647_at,6.3507
17714,232648_at,4.3857
17715,232649_at,6.1686
17716,232653_at,7.1454
17717,232654_s_at,4.0196
17718,232658_at,5.0594
17719,232659_at,5.7429
17720,232660_at,5.3222
17721,232661_s_at,5.187
17722,232663_s_at,6.0693
17723,232666_at,4.7614
17724,232667_at,5.8229
17725,232670_at,5.093
17726,232671_at,4.2734
17727,232674_at,4.9765
17728,232675_s_at,4.7507
17729,232676_x_at,10.3177
17730,232677_at,6.6671
17731,232679_at,4.1295
17732,232680_at,7.6864
17733,232682_at,3.5556
17734,232685_at,6.7791
17735,232686_at,5.5986
17736,232687_at,5.8231
17737,232689_at,3.7295
17738,232690_at,4.5329
17739,232692_at,4.5145
17740,232693_s_at,7.7295
17741,232695_at,7.6964
17742,232696_at,5.881
17743,232697_at,5.6373
17744,232700_at,7.1886
17745,232701_at,4.6845
17746,232702_at,5.7913
17747,232704_s_at,5.2504
17748,232705_at,4.0192
17749,232706_s_at,6.5413
17750,232707_at,3.2509
17751,232708_at,6.6639
17752,232709_at,5.2459
17753,232710_at,6.9529
17754,232711_at,6.4955
17755,232712_at,5.228
17756,232713_at,5.713
17757,232716_at,4.986
17758,232717_at,7.1337
17759,232720_at,9.6211
17760,232724_at,4.5958
17761,232726_at,5.4047
17762,232727_at,5.7051
17763,232729_at,4.1767
17764,232730_at,4.5203
17765,232734_at,4.0938
17766,232736_s_at,5.8896
17767,232737_s_at,3.6423
17768,232738_at,3.8512
17769,232742_at,5.2175
17770,232744_x_at,7.244
17771,232745_x_at,4.5128
17772,232746_at,5.8101
17773,232749_at,6.9942
17774,232753_at,6.7047
17775,232755_at,5.7327
17776,232757_at,4.8473
17777,232758_s_at,4.645
17778,232759_at,4.143
17779,232760_at,4.2011
17780,232762_at,5.1163
17781,232763_at,5.7285
17782,232767_at,6.2778
17783,232768_at,5.2547
17784,232769_at,5.9586
17785,232770_at,5.3695
17786,232772_at,4.873
17787,232773_at,6.1041
17788,232776_at,6.5259
17789,232777_s_at,4.904
17790,232778_at,7.4406
17791,232781_at,3.9624
17792,232782_at,4.1629
17793,232783_at,3.9907
17794,232784_at,5.7296
17795,232785_at,4.6799
17796,232786_at,3.5923
17797,232788_at,5.4755
17798,232789_at,5.6044
17799,232790_at,5.5802
17800,232792_at,5.3562
17801,232793_at,7.5095
17802,232794_at,5.8322
17803,232795_at,6.7834
17804,232796_at,7.9717
17805,232797_at,7.4478
17806,232798_at,4.9705
17807,232800_at,4.7129
17808,232801_at,4.5621
17809,232803_at,7.02
17810,232805_at,4.4088
17811,232806_s_at,6.6397
17812,232808_at,6.3482
17813,232809_s_at,5.7254
17814,232810_at,7.3926
17815,232811_x_at,7.7234
17816,232812_at,3.4013
17817,232813_s_at,5.72
17818,232814_x_at,9.1213
17819,232815_at,4.4074
17820,232816_s_at,5.3303
17821,232818_at,5.8171
17822,232819_s_at,6.2916
17823,232820_s_at,5.3423
17824,232821_at,4.2525
17825,232823_at,5.6208
17826,232824_at,5.2827
17827,232831_at,6.6189
17828,232833_at,5.7619
17829,232834_at,6.8084
17830,232835_at,4.7322
17831,232838_at,7.0006
17832,232841_at,5.9819
17833,232842_at,4.506
17834,232843_s_at,4.031
17835,232844_at,6.0008
17836,232845_at,4.7579
17837,232846_s_at,3.9326
17838,232847_at,5.7753
17839,232849_at,5.6833
17840,232851_at,7.011
17841,232852_at,8.3236
17842,232853_at,5.906
17843,232856_at,5.1762
17844,232858_at,5.5284
17845,232860_x_at,5.7602
17846,232861_at,4.9408
17847,232862_at,4.2429
17848,232863_at,5.6565
17849,232864_s_at,5.2796
17850,232865_at,6.9026
17851,232866_at,5.005
17852,232867_at,4.8162
17853,232869_at,6.6406
17854,232871_at,4.6522
17855,232873_at,5.4288
17856,232874_at,7.4157
17857,232875_at,4.5579
17858,232876_at,7.0368
17859,232879_at,6.3612
17860,232882_at,5.7251
17861,232883_at,5.6861
17862,232885_at,5.0224
17863,232887_at,5.612
17864,232889_at,8.9044
17865,232890_at,5.9294
17866,232891_at,6.0366
17867,232892_at,6.9515
17868,232893_at,4.8016
17869,232896_at,4.4681
17870,232897_at,5.9386
17871,232898_at,4.3351
17872,232899_at,5.9444
17873,232901_at,4.1891
17874,232902_s_at,5.6465
17875,232903_at,6.7801
17876,232904_at,6.6631
17877,232905_at,5.9869
17878,232906_at,4.9706
17879,232907_at,5.0765
17880,232909_s_at,9.8306
17881,232910_at,6.1967
17882,232911_at,5.4546
17883,232912_at,5.8603
17884,232913_at,5.8633
17885,232915_at,4.5697
17886,232916_at,6.9
17887,232918_at,3.0556
17888,232920_at,5.0701
17889,232921_at,8.0902
17890,232922_s_at,6.0218
17891,232923_at,6.8997
17892,232925_at,5.2741
17893,232926_x_at,6.0801
17894,232927_at,4.3495
17895,232928_at,5.3416
17896,232929_at,5.6295
17897,232930_at,5.6141
17898,232931_at,5.3605
17899,232932_at,5.3324
17900,232933_at,6.0746
17901,232935_at,7.258
17902,232942_at,5.8691
17903,232946_s_at,5.2431
17904,232947_at,7.6896
17905,232948_at,5.4247
17906,232949_at,6.933
17907,232950_s_at,8.1595
17908,232952_at,4.2927
17909,232953_at,6.9456
17910,232955_at,5.0618
17911,232957_x_at,3.699
17912,232959_at,4.9656
17913,232961_at,4.6925
17914,232962_x_at,4.3301
17915,232963_at,4.7922
17916,232964_at,5.7342
17917,232965_at,5.0194
17918,232968_at,4.9975
17919,232975_at,9.3912
17920,232977_x_at,6.4387
17921,232978_at,6.9256
17922,232986_at,5.7715
17923,232988_at,6.4781
17924,232989_s_at,4.2146
17925,232991_at,7.2849
17926,232994_s_at,5.5715
17927,232995_at,4.8523
17928,232997_at,5.6268
17929,232998_at,5.1102
17930,232999_at,5.1287
17931,233000_x_at,4.636
17932,233001_at,4.3066
17933,233002_at,8.8449
17934,233003_at,6.5749
17935,233004_x_at,6.8213
17936,233005_at,5.0099
17937,233006_at,5.7151
17938,233007_at,4.7822
17939,233009_at,3.6742
17940,233010_at,6.0045
17941,233013_x_at,10.5926
17942,233014_at,7.1437
17943,233015_at,5.2321
17944,233016_at,5.8413
17945,233017_x_at,7.4634
17946,233019_at,5.1804
17947,233020_at,4.1578
17948,233021_at,6.3493
17949,233022_at,5.0905
17950,233023_at,4.7695
17951,233024_at,5.7031
17952,233025_at,6.6542
17953,233026_s_at,5.5217
17954,233027_at,6.4018
17955,233028_at,4.2352
17956,233029_at,4.2758
17957,233030_at,7.1268
17958,233035_at,5.8249
17959,233036_at,4.8195
17960,233037_at,5.2928
17961,233038_at,5.7149
17962,233039_at,5.6751
17963,233041_x_at,7.4584
17964,233042_at,4.4666
17965,233043_at,5.5073
17966,233044_at,4.2469
17967,233048_at,4.5055
17968,233050_at,5.6523
17969,233051_at,5.245
17970,233052_at,3.2631
17971,233053_at,3.7702
17972,233054_at,3.588
17973,233055_at,5.4087
17974,233056_x_at,8.4476
17975,233057_at,6.9356
17976,233058_at,5.1976
17977,233060_at,4.6892
17978,233061_at,5.1542
17979,233062_at,3.5044
17980,233063_s_at,4.3826
17981,233064_at,7.4942
17982,233066_at,4.901
17983,233068_at,8.2838
17984,233070_at,6.2277
17985,233075_at,5.4509
17986,233076_at,7.3879
17987,233077_at,5.2615
17988,233078_at,7.4263
17989,233079_at,5.3754
17990,233080_s_at,7.745
17991,233081_at,4.8234
17992,233082_at,5.3749
17993,233084_s_at,6.4015
17994,233085_s_at,4.8629
17995,233087_at,6.7718
17996,233089_at,6.2552
17997,233090_at,6.8072
17998,233091_at,6.1714
17999,233093_s_at,9.0197
18000,233095_at,6.6778
18001,233098_s_at,7.3899
18002,233099_at,6.1957
18003,233100_at,4.6313
18004,233101_at,7.2644
18005,233103_at,5.058
18006,233104_at,5.4948
18007,233106_at,7.23
18008,233107_at,3.725
18009,233108_at,6.5338
18010,233109_at,4.6792
18011,233110_s_at,4.6154
18012,233111_at,7.4009
18013,233115_at,4.3346
18014,233117_at,5.8227
18015,233121_at,5.0746
18016,233122_at,6.1594
18017,233124_s_at,6.4243
18018,233125_at,5.4081
18019,233127_at,6.8793
18020,233128_at,5.7118
18021,233129_at,6.926
18022,233130_at,7.5298
18023,233131_at,5.5198
18024,233133_at,5.6153
18025,233135_at,8.1486
18026,233136_at,4.796
18027,233137_at,5.0915
18028,233139_at,9.0074
18029,233141_s_at,4.0254
18030,233142_at,4.6918
18031,233143_at,4.7895
18032,233144_s_at,3.385
18033,233146_at,4.3136
18034,233148_at,4.0832
18035,233149_at,5.2179
18036,233150_at,5.6794
18037,233151_s_at,4.7434
18038,233152_x_at,5.7751
18039,233153_at,6.5778
18040,233155_at,5.247
18041,233156_at,4.3681
18042,233158_at,5.9088
18043,233159_at,3.9327
18044,233161_at,5.584
18045,233167_at,5.154
18046,233169_at,5.4984
18047,233170_at,4.3447
18048,233171_at,3.9959
18049,233175_at,4.7634
18050,233176_at,4.8774
18051,233178_at,4.1857
18052,233179_x_at,6.409
18053,233181_at,5.2998
18054,233182_x_at,4.7297
18055,233184_at,5.0825
18056,233186_s_at,6.0582
18057,233188_at,5.7489
18058,233192_s_at,3.938
18059,233193_x_at,5.7979
18060,233194_at,3.9664
18061,233195_at,4.7831
18062,233196_at,4.3099
18063,233197_at,4.3505
18064,233198_at,6.1524
18065,233200_at,5.4663
18066,233203_at,5.5718
18067,233204_at,7.3395
18068,233205_at,4.6434
18069,233206_at,6.8658
18070,233208_x_at,4.8269
18071,233209_at,5.5575
18072,233210_at,6.1822
18073,233212_at,4.5316
18074,233214_at,6.9289
18075,233216_at,7.3444
18076,233217_at,4.555
18077,233218_at,5.5054
18078,233219_at,6.9458
18079,233220_at,6.7836
18080,233223_at,6.7799
18081,233224_at,5.7565
18082,233225_at,5.7352
18083,233226_at,6.7322
18084,233227_at,4.0087
18085,233228_at,5.8758
18086,233229_at,5.5287
18087,233231_at,4.5147
18088,233232_at,5.678
18089,233234_at,6.8682
18090,233239_at,3.9043
18091,233241_at,6.1132
18092,233242_at,4.7885
18093,233243_at,5.8182
18094,233244_at,5.9891
18095,233245_at,7.0367
18096,233246_at,6.8477
18097,233248_at,5.6702
18098,233250_x_at,4.5838
18099,233251_at,4.5179
18100,233254_x_at,6.8702
18101,233255_s_at,5.8211
18102,233256_at,6.698
18103,233257_at,4.7916
18104,233259_at,5.8535
18105,233261_at,4.7712
18106,233263_at,5.4344
18107,233264_at,8.0383
18108,233265_at,4.8667
18109,233266_at,6.0184
18110,233269_at,4.5086
18111,233270_x_at,7.372
18112,233271_at,7.3658
18113,233272_at,5.7284
18114,233273_at,7.0521
18115,233275_at,4.0466
18116,233276_at,6.2645
18117,233280_at,6.3148
18118,233283_at,5.0268
18119,233284_at,5.9897
18120,233285_at,6.0164
18121,233286_at,4.8858
18122,233289_at,5.2684
18123,233290_at,5.8513
18124,233291_at,4.8664
18125,233292_s_at,5.1733
18126,233294_at,4.8596
18127,233296_x_at,7.4839
18128,233298_at,3.9045
18129,233299_at,4.8547
18130,233300_at,7.7379
18131,233301_at,4.8033
18132,233302_at,6.1883
18133,233303_at,5.7266
18134,233304_at,4.1213
18135,233305_at,7.1045
18136,233306_at,7.821
18137,233307_x_at,5.4847
18138,233308_at,5.9228
18139,233310_at,7.9158
18140,233313_at,7.2
18141,233314_at,6.3509
18142,233317_at,4.5499
18143,233319_x_at,6.8475
18144,233320_at,3.3719
18145,233322_at,5.3507
18146,233323_at,4.6743
18147,233324_at,4.5082
18148,233325_at,5.02
18149,233326_at,4.4355
18150,233329_s_at,7.7866
18151,233330_s_at,4.1803
18152,233333_x_at,5.2343
18153,233334_x_at,6.6752
18154,233338_at,5.0671
18155,233339_s_at,5.3031
18156,233340_at,5.5079
18157,233350_s_at,6.0971
18158,233353_at,4.8846
18159,233355_at,3.8968
18160,233356_at,6.0105
18161,233357_at,4.0745
18162,233358_at,6.6394
18163,233359_at,7.6718
18164,233360_at,4.7559
18165,233361_at,3.7174
18166,233362_at,4.9019
18167,233364_s_at,8.9241
18168,233365_at,7.8333
18169,233366_at,4.1946
18170,233367_at,5.3061
18171,233368_s_at,4.2797
18172,233369_at,7.0288
18173,233372_at,5.3538
18174,233374_at,6.4177
18175,233375_at,6.6294
18176,233377_at,4.623
18177,233378_at,5.8334
18178,233379_at,3.6892
18179,233380_s_at,6.1299
18180,233381_at,6.5625
18181,233383_at,3.817
18182,233384_at,6.1138
18183,233385_x_at,8.4092
18184,233386_at,5.5032
18185,233387_s_at,6.064
18186,233389_at,5.5077
18187,233391_at,4.8431
18188,233392_at,8.0998
18189,233393_at,6.3111
18190,233394_at,5.6288
18191,233397_at,6.1033
18192,233398_at,5.1637
18193,233399_x_at,7.571
18194,233400_at,5.7076
18195,233401_at,8.0116
18196,233405_at,5.2523
18197,233406_at,3.9874
18198,233408_at,5.4333
18199,233411_at,5.7798
18200,233415_at,5.3131
18201,233416_at,4.0928
18202,233417_at,9.5184
18203,233418_at,4.6834
18204,233419_at,5.0849
18205,233420_at,5.848
18206,233421_s_at,4.0017
18207,233424_at,7.7083
18208,233425_at,4.072
18209,233427_x_at,6.3001
18210,233428_at,4.9855
18211,233429_at,5.2427
18212,233430_at,3.8878
18213,233431_x_at,7.1484
18214,233432_at,5.0795
18215,233434_at,4.8684
18216,233435_at,5.8241
18217,233437_at,10.3769
18218,233438_at,5.5087
18219,233439_at,4.3153
18220,233440_at,5.7381
18221,233442_at,7.2773
18222,233443_at,5.2796
18223,233445_at,5.4248
18224,233446_at,5.7663
18225,233448_s_at,4.2722
18226,233449_at,7.7487
18227,233452_at,3.8585
18228,233453_at,5.3037
18229,233454_at,5.7724
18230,233456_at,5.9816
18231,233458_at,5.4378
18232,233461_x_at,7.653
18233,233463_at,4.2728
18234,233467_s_at,5.1113
18235,233469_at,5.7109
18236,233470_at,4.9689
18237,233471_at,6.054
18238,233476_at,7.7634
18239,233479_at,5.4725
18240,233480_at,6.0902
18241,233481_at,7.1001
18242,233482_at,7.1956
18243,233483_at,4.4839
18244,233484_at,6.2037
18245,233485_at,5.2868
18246,233487_s_at,8.3154
18247,233493_at,4.6872
18248,233496_s_at,8.6081
18249,233498_at,6.4642
18250,233499_at,7.5142
18251,233500_x_at,3.3373
18252,233501_at,5.3576
18253,233505_at,4.225
18254,233506_at,7.7281
18255,233508_at,4.9435
18256,233509_at,5.0947
18257,233510_s_at,5.0455
18258,233511_at,5.3817
18259,233515_at,5.0311
18260,233517_s_at,5.3812
18261,233519_at,6.454
18262,233522_at,4.3894
18263,233524_at,3.9586
18264,233526_at,4.9638
18265,233527_at,4.6334
18266,233528_s_at,5.9131
18267,233530_at,5.1334
18268,233532_x_at,4.6119
18269,233533_at,4.9167
18270,233536_at,8.2119
18271,233539_at,7.4607
18272,233540_s_at,6.4863
18273,233541_at,7.1315
18274,233544_at,4.5377
18275,233546_at,5.9408
18276,233547_x_at,5.9901
18277,233548_at,5.8948
18278,233550_s_at,5.4241
18279,233553_at,4.5523
18280,233554_at,4.5904
18281,233556_at,4.5001
18282,233557_s_at,7.5362
18283,233558_s_at,6.6938
18284,233560_x_at,4.163
18285,233561_at,4.6579
18286,233562_at,5.9677
18287,233564_s_at,5.2457
18288,233567_at,5.3607
18289,233569_at,4.7264
18290,233571_x_at,10.5879
18291,233572_s_at,4.5649
18292,233573_s_at,4.0265
18293,233577_at,4.6798
18294,233579_at,5.9947
18295,233581_at,4.1674
18296,233583_at,5.3129
18297,233584_at,6.621
18298,233585_at,6.2059
18299,233586_s_at,6.7281
18300,233588_x_at,8.5163
18301,233589_x_at,5.6213
18302,233592_at,6.7045
18303,233594_at,3.9581
18304,233595_at,8.1737
18305,233596_at,4.1807
18306,233597_at,5.4299
18307,233599_at,5.9993
18308,233600_at,5.6335
18309,233601_at,5.2766
18310,233602_at,5.6839
18311,233607_at,5.2946
18312,233608_at,6.7543
18313,233609_at,4.6776
18314,233610_at,5.1322
18315,233611_at,6.4523
18316,233612_at,5.0349
18317,233616_at,4.2922
18318,233618_at,6.8322
18319,233623_at,7.2652
18320,233624_at,4.7791
18321,233630_at,4.4606
18322,233632_s_at,6.9372
18323,233635_at,3.9373
18324,233637_at,5.951
18325,233638_s_at,5.8465
18326,233639_at,4.499
18327,233641_s_at,5.2141
18328,233642_s_at,8.9102
18329,233643_at,7.0718
18330,233648_at,6.872
18331,233649_at,4.666
18332,233650_at,3.5481
18333,233651_s_at,7.4499
18334,233652_at,5.758
18335,233654_at,5.4166
18336,233655_s_at,4.9454
18337,233656_s_at,6.4348
18338,233657_at,5.6694
18339,233658_at,7.7186
18340,233660_at,3.3168
18341,233664_at,6.8654
18342,233666_at,4.1268
18343,233668_at,5.4344
18344,233669_s_at,4.2955
18345,233671_at,3.0206
18346,233673_at,5.0963
18347,233675_s_at,4.6932
18348,233679_at,6.8083
18349,233680_at,5.9727
18350,233684_at,5.7234
18351,233687_s_at,4.4642
18352,233688_at,5.4353
18353,233690_at,3.9343
18354,233691_at,4.3358
18355,233693_at,4.5549
18356,233694_at,5.426
18357,233696_at,5.6396
18358,233698_at,4.3057
18359,233699_at,5.4329
18360,233701_at,4.1454
18361,233702_x_at,11.1064
18362,233707_at,4.2138
18363,233709_at,5.1428
18364,233710_at,4.7087
18365,233712_at,5.2288
18366,233713_at,5.4625
18367,233715_at,5.4469
18368,233716_at,5.961
18369,233719_s_at,3.0367
18370,233720_at,6.1157
18371,233724_at,4.1386
18372,233725_at,3.4875
18373,233726_at,5.7484
18374,233727_at,5.5724
18375,233730_at,4.151
18376,233731_at,5.5063
18377,233732_at,4.8431
18378,233733_at,4.6164
18379,233736_at,4.696
18380,233740_at,3.974
18381,233741_at,7.3654
18382,233742_at,5.8465
18383,233748_x_at,7.7458
18384,233750_s_at,5.4918
18385,233753_at,4.9654
18386,233754_x_at,3.6498
18387,233756_at,4.9054
18388,233757_x_at,10.7052
18389,233761_at,6.2949
18390,233764_s_at,6.5972
18391,233765_at,5.7062
18392,233769_at,5.5147
18393,233770_at,3.8856
18394,233771_at,5.3708
18395,233773_at,4.5184
18396,233774_at,5.5969
18397,233775_x_at,10.8589
18398,233776_at,7.1684
18399,233777_at,5.7318
18400,233780_at,4.6928
18401,233782_at,4.9899
18402,233783_at,6.7477
18403,233786_at,6.5867
18404,233788_at,4.8455
18405,233789_at,4.173
18406,233792_at,6.8399
18407,233796_at,4.6589
18408,233797_s_at,4.2468
18409,233799_at,6.3505
18410,233801_s_at,6.4228
18411,233802_at,3.3368
18412,233803_s_at,4.887
18413,233804_at,5.9907
18414,233809_at,6.3504
18415,233810_x_at,5.2217
18416,233811_at,4.9549
18417,233812_at,4.5126
18418,233813_at,5.944
18419,233814_at,7.3476
18420,233815_at,6.5766
18421,233816_at,6.8696
18422,233818_at,5.4395
18423,233819_s_at,7.0898
18424,233820_at,5.789
18425,233823_at,6.1023
18426,233824_at,4.8573
18427,233827_s_at,5.8256
